序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
533,54013,資工二,電子技術(一),,系必修,,否,1,張家濟,工學院,(四) 05-06 EB214,50,52,56,限本班,,Electronic Technology I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54013_1EICS0017710.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001158
534,54012,資工二,數位系統技術,,系必修,,否,2,陳仁德,力行館,(三) 01-04 力行館31102,50,54,64,限本系,,Digital System Lab,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54012_1EICS0015820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000929
535,54011,資工二,電腦網路進階,,系選修,,否,3,張英超,工學院,(四) 02-04 資工電腦教室(一),50,19,19,限本系,,Advanced Computer Networks,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54011_1EICS0128530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000759
536,54010,資工二,電子學(一),,系必修,,否,3,張家濟,工學院,(三) 05-07 EB214,50,52,60,限本班,,Electronics I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54010_1EICS0016530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001158
537,54009,資工二,網際網路資料庫程式設計,,系選修,,否,3,李志朗,工學院,(二) 10-12 工學院EB211,50,61,59,限本系,,Internet Database Programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54009_1EICS0017430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9900538
538,54008,資工二,程式語言理論與實務,,系必修,,否,3,賴聯福,工學院,(一) 05-07 資工電腦教室(一),60,55,63,限本系,,Theory and Practice of Programming Language,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54008_1EICS0152430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000715
539,54007,資工二,可程式邏輯設計,,系選修,,是,3,陳伯岳,工學院,(一) 02-04 資工電腦教室(一),68,53,55,限本系,,Programmable Logic Design,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000908
540,54006,資工一,數位邏輯,,系必修,,否,3,易昶霈,工學院,(四) 05-07 資工電腦教室(一),55,57,70,限本系,,Digital Logic,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54006_1EICS0017830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000788
541,54005,資工一,微積分(二),,系必修,,否,3,易昶霈,力行館,(五) 05-07 力行館31102,55,60,68,限本系,,Calculus II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54005_1EICS0015130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000788
542,54004,資工一,線性代數,,系必修,,否,3,丁德榮,教學一館,(四) 02-04 33404,110,106,99,限本系,,Linear Algebra,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54004_1EICS0014730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000748
543,54003,資工一,進階程式設計,,系必修,,否,3,蕭如淵,工學院,(二) 02-04 資工電腦教室(一),65,61,65,限本系,,Advanced Program Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54003_1EICS0153530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000559
544,54002,資工一,物件導向程式設計,,系必修,,否,3,詹益禎,工學院,(一) 05-07 工學院EB211,60,60,60,限本系,,Object Oriented Program Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54002_1EICS0026230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000857
545,54001,資工一,人工智慧及其應用,,校必(通識),,否,2,黃耀賢,力行館,(二) 07-08 力行館31102,50,0,54,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/54001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=4000065
546,53054,電子碩二,論文指導(一),,系必修,,否,3,論文,,,20,0,1,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
547,53053,電子三,微波與通訊實務專題(一),,系必修,,否,3,熊大為洪萬鑄陳偉立,工學院,(六) 07-09 E414 (七) 07-09 E414,50,14,14,限本系,,Practical Projects in Microwave and Communication I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53053_1EIEL0150730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
548,53052,電子三,光電實務專題(一),,系必修,,否,3,吳正信柯宗憲,工學院,(七) 01-06 E422研討室,50,12,13,限本系,,Practical Projects in Optoelectronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53052_1EIEL0150830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000853
549,53051,電子三,系統晶片設計實務專題(一),,系必修,,否,3,吳宗益陳勛祥,工學院,(六) 01-06 E404教室,50,17,18,限本系,,Practical Projects in SOC Design I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53051_1EIEL0153730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000787
550,53050,電子四,射頻前端模組設計,,系選修,,否,3,張錦法,工學院,(四) 02-04 E414,50,5,4,可跨班系,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,RF Front End Module Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53050_1EIEL0160430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001153
551,53048,電子四,無線通訊系統,,系選修,,否,3,陳棟洲,工學院,(二) 06-08 E406,50,4,1,可跨班系,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」(遠距課程),Wireless Communication Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53048_1EIEL0160830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000977
552,53046,電子四,車用機電子學,,系選修,,否,3,黃其泮,教學二館,(二) 02-04 34304,50,3,1,可跨班系,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,Automotive Mechatronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53046_1EIEL0156130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000750
553,53045,電子四,半導體磊晶技術,,系選修,,否,3,陳偉立,教學二館,(一) 06-08 34304,50,12,6,可跨班系,本課程為大碩合班上課課程.「本課程網路選課人數未達開課人數，請洽開課單位。」,Semiconductor Epitaxy Technologies,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53045_1EIEL0161730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000747
554,53044,電子碩一,書報討論(二),,系必修,,是,1,熊大為黃其泮陳偉立,工學院,(五) 06-07 E408電子系會議室,20,12,19,限本系,,Seminar II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53044_1EIEL2003810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
555,53043,電子碩二,論文指導(二),,系必修,,否,3,論文,,,20,15,18,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
556,53042,電子碩二,論文,,系必修,,否,0,論文,,,40,14,21,限本系,當學期申請學位考試者，務必選修「論文」，俾便取得口試之資格。,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
557,53041,電子碩二,書報討論(四),,系必修,,是,1,熊大為黃其泮陳偉立,工學院,(五) 06-07 E422研討室,20,11,16,限本班,,Seminar IV,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53041_1EIEL2035210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
558,53039,電子碩一,無線通訊網路,,系選修,,否,3,熊大為,工學院,(四) 06-08 E404教室,20,2,3,可跨班系,,Wireless Communications and Networks,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53039_1EIEL2149330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
559,53038,電子碩一,射頻前端模組設計,,系選修,,否,3,張錦法,工學院,(四) 02-04 E414,20,2,3,可跨班系,,RF Front End Module Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53038_1EIEL2163330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001153
560,53037,電子碩一,訊號與電源完整性分析,,系選修,,否,3,張錦法,工學院,(三) 06-08 E414,20,6,7,可跨班系,,Analysis of Signal and Power Integrity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53037_1EIEL2163730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001153
561,53036,電子碩一,無線通訊系統,,系選修,,否,3,陳棟洲,工學院,(二) 06-08 E406,20,0,7,可跨班系,(遠距課程),Wireless Communication Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53036_1EIEL2144930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000977
562,53035,電子碩一,通訊系統分析與模擬,,系選修,,否,3,陳棟洲,工學院,(二) 02-04 E406,20,0,4,限本系,,Analysis and Simulation of Communication Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53035_1EIEL2164830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000977
563,53033,電子碩一,微波積體電路設計,,系選修,,否,3,何明華,工學院,(一) 05 E414 (二) 05-06 E414,20,4,3,可跨班系,,Microwave Integrated Circuit Design,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000670
564,53032,電子碩一,天線分析與設計專論,,系選修,,否,3,洪萬鑄,工學院,(一) 02-04 E414,20,3,3,限本系,,Topics in Antenna Analysis and Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53032_1EIEL2165830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000785
565,53031,電子碩一,積體電路測試方法,,系選修,,否,3,黃宗柱,工學院,(四) 02-04 E406,20,6,6,可跨班系,,IC Test Methodologies,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53031_1EIEL2024030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000800
566,53030,電子碩一,中央處理單元設計,,系選修,,否,3,張孟洲,工學院,(三) 02-04 E404教室,20,4,6,限本系,,Design of Central Processing Unit,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53030_1EIEL2019730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000873
567,53029,電子碩一,半導體元件物理,,系選修,,否,3,吳正信,工學院,(二) 06-08 E408電子系會議室,20,4,11,可跨班系,,Physics of Semiconductor Devices,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53029_1EIEL2015430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000853
568,53028,電子碩一,車用機電子學,,系選修,,否,3,黃其泮,教學二館,(二) 02-04 34304,20,4,7,可跨班系,,Automotive Mechatronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53028_1EIEL2155930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000750
569,53027,電子碩一,半導體磊晶技術,,系選修,,否,3,陳偉立,教學二館,(一) 06-08 34304,20,7,11,限本系,,Semiconductor Epitaxy Technologies,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53027_1EIEL2027330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000747
570,53026,電子碩一,神經網路加速技術,,系選修,,否,3,黃宗柱,工學院,(一) 02-04 E404教室,20,6,6,可跨班系,,Neural-Network Acceleration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53026_1EIEL2162730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000800
571,53025,電子四,天線分析與設計專論,,系選修,,否,3,洪萬鑄,工學院,(一) 02-04 E414,50,3,1,可跨班系,本課程為大碩合班上課課程.「本課程網路選課人數未達開課人數，請洽開課單位。」,Topics in Antenna Analysis and Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53025_1EIEL0165530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000785
572,53024,電子四,神經網路加速技術,,系選修,,否,3,黃宗柱,工學院,(一) 02-04 E404教室,50,4,5,可跨班系,此為大碩合班上課之課程「本課程網路選課人數未達開課人數，請洽開課單位。」,Neural-Network Acceleration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53024_1EIEL0162330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000800
573,53021,電子三,無線通訊網路,,系選修,,否,3,熊大為,工學院,(四) 06-08 E404教室,50,10,11,可跨班系,此為大碩合班上課之課程,Wireless Communications and Networks,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53021_1EIEL0144230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
574,53020,電子三,電子電路,,系選修,,否,3,陳勛祥,教學二館,(三) 06-08 34204,50,29,12,限本系,,Electronic Circuits,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53020_1EIEL0025130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000783
575,53019,電子三,VLSI設計導論,,系選修,,否,3,黃宗柱,工學院,(三) 02-04 E406,50,23,28,可跨班系,,Introduction to VLSI Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53019_1EIEL0024430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000800
576,53017,電子三,微處理機技術,,系選修,,否,2,黃其泮,工學院,(一) 05-07 E404教室 (一) 08 E406,50,24,23,限本系,,Microprocessor Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53017_1EIEL0029220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000750
577,53016,電子三,電子儀錶學,,系選修,,否,3,黃其泮,工學院,(一) 02-04 工學院EB211,50,30,30,限本系,,Electrical Instruments,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53016_1EIEL0029630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000750
578,53015,電子二,工程數學(三),,系選修,,否,3,洪萬鑄,教學二館,(五) 02-04 34202,50,39,56,限本系,,Engineering Mathematics III,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53015_1EIEL0157530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000785
579,53014,電子二,半導體元件（一）,,系選修,,否,3,吳正信,教學二館,(四) 06-08 34304,50,45,41,限本系,,Semiconductor Devices I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53014_1EIEL0161130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000853
580,53013,電子二,進階程式設計,,系選修,,否,3,張孟洲,力行館,(四) 02-04 力行館31102,50,36,33,限本系,,Advanced Programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53013_1EIEL0161630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000873
581,53012,電子二,穿戴式裝置系統設計,,系選修,,否,3,吳宗益,工學院,(三) 07-09 E406,50,36,33,限本系,,Wearable system design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53012_1EIEL0159330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000787
582,53011,電子二,電子學(二),,系必修,,否,3,陳勛祥,教學二館,(三) 02-04 34204,50,58,59,限本系,,Electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53011_1EIEL0014730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000783
583,53010,電子二,訊號與系統,,系必修,,否,3,洪萬鑄,教學二館,(二) 06-07 34304 (四) 05 34304,50,56,61,限本系,,Signals and Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53010_1EIEL0155430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000785
584,53009,電子二,電磁學(一),,系必修,,否,3,何明華,教學二館,(一) 04 34301 (二) 08-09 34301,50,56,60,限本系,,Electromagnetics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53009_1EIEL0010830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000670
585,53008,電子一,工程數學(一),,系必修,,否,3,洪萬鑄,教學二館,(四) 06 34204 (五) 05-06 34303,50,55,55,限本系,,Engineering Mathematics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53008_1EIEL0005330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000785
586,53007,電子一,線性代數,,系選修,,否,3,陳棟洲,教學二館,(四) 02-04 34204,60,56,16,可跨班系,(遠距課程),Linear Algebra,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53007_1EIEL0005630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000977
587,53006,電子一,數位邏輯,,系必修,,否,3,熊大為,教學二館,(三) 06-08 34304,50,58,61,限本系,,Digital Logic,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53006_1EIEL0022730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000959
588,53005,電子一,普通物理(二),,系必修,,否,3,柯宗憲,教學二館,(二) 07-09 34204,50,50,53,限本系,,General Physics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53005_1EIEL0003330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001053
589,53004,電子一,電路學(一),,系必修,,否,3,柯宗憲,教學二館,(二) 03-04、06 34204,50,49,49,限本系,,Circuit Theory I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53004_1EIEL0014830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001053
590,53003,電子一,微積分(二),,系必修,,否,3,陳偉立,教學二館,(一) 02-04 34204,50,49,52,限本系,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53003_1EIEL0007230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000747
591,53002,電子二,電子技術(二),,系必修,,否,2,陳勛祥,工學院,(一) 05-08 EB214,50,50,54,限本系,,Electronic Technology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53002_1EIEL0020420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000783
592,53001,電子一,人工智慧及其應用,,校必(通識),,否,2,黃宗柱張孟洲吳宗益,力行館,(四) 07-08 力行館31102,50,0,49,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/53001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000800
593,52055,電機碩二,論文指導(一),,系必修,,否,3,論文,,,20,0,10,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
594,52054,電機四,模糊控制,,系選修,,否,3,王朝興,教學二館,(三) 05-07 34302,50,9,9,限本系,本門課為大碩合班上課之課程.,Fuzzy Control,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52054_1EIEE0014530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000765
595,52053,電機二,能量轉換,,系選修,,否,3,魏忠必,教學二館,(五) 02-04 34302,50,33,35,限本班,,Energy Conversion,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52053_1EIEE0158930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000152
596,52052,電機碩一,無線通訊,,系選修,,否,3,林昭志,工學院,(五) 02-04 E504,20,4,6,限本系,,Wireless Communications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52052_1EIEE2152930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001019
597,52051,電機四,無線通訊,,系選修,,否,3,林昭志,工學院,(五) 02-04 E504,50,13,19,限本系,本門課為大碩合班上課之課程.,Wireless Communications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52051_1EIEE0139930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001019
598,52050,電機碩一,電源與電池管理系統,,系選修,,否,3,阮昱霖,工學院,(二) 06-08 E504,20,7,10,限本系,,Energy and Battery Management Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52050_2EIEE2156530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000994
599,52049,電機碩一,數位影像處理,,系選修,,否,3,蕭瑛星,工學院,(二) 10-12 E703,20,4,4,限本系,,Digital Image Processing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52049_1EIEE3143830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000514
600,52048,電機夜碩一,電腦硬體與網路,,系選修,,否,3,魏忠必,工學院,(三) 10-12 工學院EB211,30,0,28,限本系,,Computer Hardware and Network,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52048_1EIEEE000530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000152
601,52047,電機碩博,高等電力電子學,,系選修,,否,3,陳良瑞,教學二館,(四) 06-08 34302,20,5,5,限本系,,Advanced Power Electronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52047_1EIEE3144830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000909
602,52046,電機夜碩二,實務專題研究,,系選修,,否,1,林昭志,工學院,(五) 10 E702,30,0,8,限本班,,Practical case study,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52046_1EIEEE150010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001019
603,52045,電機夜碩二,論文,,系必修,,否,0,論文,,,30,0,19,限本系,,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52045_1EIEEE002100.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
604,52044,電機夜碩二,論文指導,,系必修,,否,4,論文,,,30,0,17,限本系,,Thesis Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52044_1EIEEE022140.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
605,52043,電機夜碩二,論文寫作(二),,系必修,,否,3,羅鈞壎,工學院,(四) 10-12 E702,30,0,17,限本班,,Research Paper Writing(II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/52043_1EIEEE001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000827
